"CN","type","plat","TP"
"C_6133","B","Illumina_NGS","B_Illumina_NGS"
"C_6134","B","Illumina_NGS","B_Illumina_NGS"
"C_6135","B","Illumina_NGS","B_Illumina_NGS"
"C_6136","B","Illumina_NGS","B_Illumina_NGS"
"C_6137","B","Illumina_NGS","B_Illumina_NGS"
"C_6138","B","Illumina_NGS","B_Illumina_NGS"
"C_6139","B","Illumina_NGS","B_Illumina_NGS"
"C_6140","B","Illumina_NGS","B_Illumina_NGS"
"C_6141","B","Illumina_NGS","B_Illumina_NGS"
"C_6142","B","Illumina_NGS","B_Illumina_NGS"
"C_6143","B","Illumina_NGS","B_Illumina_NGS"
"C_6144","B","Illumina_NGS","B_Illumina_NGS"
"C_6145","B","Illumina_NGS","B_Illumina_NGS"
"C_6146","B","Illumina_NGS","B_Illumina_NGS"
"C_6147","B","Illumina_NGS","B_Illumina_NGS"
"C_6148","B","Illumina_NGS","B_Illumina_NGS"
"C_6149","B","Illumina_NGS","B_Illumina_NGS"
"C_6150","B","Illumina_NGS","B_Illumina_NGS"
"C_6151","B","Illumina_NGS","B_Illumina_NGS"
"C_6152","B","Illumina_NGS","B_Illumina_NGS"
"C_6153","B","Illumina_NGS","B_Illumina_NGS"
"C_6154","B","Illumina_NGS","B_Illumina_NGS"
"C_6155","B","Illumina_NGS","B_Illumina_NGS"
"C_6156","B","Illumina_NGS","B_Illumina_NGS"
"C_6157","B","Illumina_NGS","B_Illumina_NGS"
"C_6158","B","Illumina_NGS","B_Illumina_NGS"
"C_6159","B","Illumina_NGS","B_Illumina_NGS"
"C_6160","B","Illumina_NGS","B_Illumina_NGS"
"C_6161","B","Illumina_NGS","B_Illumina_NGS"
"C_6162","B","Illumina_NGS","B_Illumina_NGS"
"C_6163","B","Illumina_NGS","B_Illumina_NGS"
"C_6164","B","Illumina_NGS","B_Illumina_NGS"
"C_6165","B","Illumina_NGS","B_Illumina_NGS"
"C_6166","B","Illumina_NGS","B_Illumina_NGS"
"C_6167","B","Illumina_NGS","B_Illumina_NGS"
"C_6168","B","Illumina_NGS","B_Illumina_NGS"
"C_6169","B","Illumina_NGS","B_Illumina_NGS"
"C_6170","B","Illumina_NGS","B_Illumina_NGS"
"C_6171","B","Illumina_NGS","B_Illumina_NGS"
"C_6172","B","Illumina_NGS","B_Illumina_NGS"
"C_6173","B","Illumina_NGS","B_Illumina_NGS"
"C_6174","B","Illumina_NGS","B_Illumina_NGS"
"C_6175","B","Illumina_NGS","B_Illumina_NGS"
"C_6176","B","Illumina_NGS","B_Illumina_NGS"
"C_6177","B","Illumina_NGS","B_Illumina_NGS"
"C_6178","B","Illumina_NGS","B_Illumina_NGS"
"C_6179","B","Illumina_NGS","B_Illumina_NGS"
"C_6180","B","Illumina_NGS","B_Illumina_NGS"
"C_6181","B","Illumina_NGS","B_Illumina_NGS"
"C_6182","B","Illumina_NGS","B_Illumina_NGS"
"C_6183","B","Illumina_NGS","B_Illumina_NGS"
"C_6184","B","Illumina_NGS","B_Illumina_NGS"
"C_6185","B","Illumina_NGS","B_Illumina_NGS"
"C_6186","B","Illumina_NGS","B_Illumina_NGS"
"C_6187","B","Illumina_NGS","B_Illumina_NGS"
"C_6188","B","Illumina_NGS","B_Illumina_NGS"
"C_6189","B","Illumina_NGS","B_Illumina_NGS"
"C_6190","B","Illumina_NGS","B_Illumina_NGS"
"C_6191","B","Illumina_NGS","B_Illumina_NGS"
"C_6192","B","Illumina_NGS","B_Illumina_NGS"
"C_6193","B","Illumina_NGS","B_Illumina_NGS"
"C_6194","B","Illumina_NGS","B_Illumina_NGS"
"C_6195","B","Illumina_NGS","B_Illumina_NGS"
"C_6196","B","Illumina_NGS","B_Illumina_NGS"
"C_6197","B","Illumina_NGS","B_Illumina_NGS"
"C_6198","B","Illumina_NGS","B_Illumina_NGS"
"C_6199","B","Illumina_NGS","B_Illumina_NGS"
"C_6200","B","Illumina_NGS","B_Illumina_NGS"
"C_6201","B","Illumina_NGS","B_Illumina_NGS"
"C_6202","B","Illumina_NGS","B_Illumina_NGS"
"C_6203","B","Illumina_NGS","B_Illumina_NGS"
"C_6204","C","Illumina_NGS","C_Illumina_NGS"
"C_6205","C","Illumina_NGS","C_Illumina_NGS"
"C_6206","C","Illumina_NGS","C_Illumina_NGS"
"C_6207","C","Illumina_NGS","C_Illumina_NGS"
"C_6208","C","Illumina_NGS","C_Illumina_NGS"
"C_6209","C","Illumina_NGS","C_Illumina_NGS"
"C_6210","C","Illumina_NGS","C_Illumina_NGS"
"C_6211","C","Illumina_NGS","C_Illumina_NGS"
"C_6212","C","Illumina_NGS","C_Illumina_NGS"
"C_6213","C","Illumina_NGS","C_Illumina_NGS"
"C_6214","C","Illumina_NGS","C_Illumina_NGS"
"C_6215","C","Illumina_NGS","C_Illumina_NGS"
"C_6216","C","Illumina_NGS","C_Illumina_NGS"
"C_6217","C","Illumina_NGS","C_Illumina_NGS"
"C_6218","C","Illumina_NGS","C_Illumina_NGS"
"C_6219","C","Illumina_NGS","C_Illumina_NGS"
"C_6220","C","Illumina_NGS","C_Illumina_NGS"
"C_6221","C","Illumina_NGS","C_Illumina_NGS"
"C_6222","C","Illumina_NGS","C_Illumina_NGS"
"C_6223","C","Illumina_NGS","C_Illumina_NGS"
"C_6224","C","Illumina_NGS","C_Illumina_NGS"
"C_6225","C","Illumina_NGS","C_Illumina_NGS"
"C_6226","C","Illumina_NGS","C_Illumina_NGS"
"C_6227","C","Illumina_NGS","C_Illumina_NGS"
"C_6228","C","Illumina_NGS","C_Illumina_NGS"
"C_6229","C","Illumina_NGS","C_Illumina_NGS"
"C_6230","C","Illumina_NGS","C_Illumina_NGS"
"C_6231","C","Illumina_NGS","C_Illumina_NGS"
"C_6232","C","Illumina_NGS","C_Illumina_NGS"
"C_6233","C","Illumina_NGS","C_Illumina_NGS"
"C_6234","C","Illumina_NGS","C_Illumina_NGS"
"C_6235","C","Illumina_NGS","C_Illumina_NGS"
"C_6236","C","Illumina_NGS","C_Illumina_NGS"
"C_6237","C","Illumina_NGS","C_Illumina_NGS"
"C_6238","C","Illumina_NGS","C_Illumina_NGS"
"C_6239","C","Illumina_NGS","C_Illumina_NGS"
"C_6240","C","Illumina_NGS","C_Illumina_NGS"
"C_6241","C","Illumina_NGS","C_Illumina_NGS"
"C_6242","C","Illumina_NGS","C_Illumina_NGS"
"C_6243","C","Illumina_NGS","C_Illumina_NGS"
"C_6244","C","Illumina_NGS","C_Illumina_NGS"
"C_6245","C","Illumina_NGS","C_Illumina_NGS"
"C_6246","C","Illumina_NGS","C_Illumina_NGS"
"C_6247","C","Illumina_NGS","C_Illumina_NGS"
"C_6248","C","Illumina_NGS","C_Illumina_NGS"
"C_6249","C","Illumina_NGS","C_Illumina_NGS"
"C_6250","C","Illumina_NGS","C_Illumina_NGS"
"C_6251","C","Illumina_NGS","C_Illumina_NGS"
"C_6252","C","Illumina_NGS","C_Illumina_NGS"
"C_6253","C","Illumina_NGS","C_Illumina_NGS"
"C_6254","C","Illumina_NGS","C_Illumina_NGS"
"C_6255","C","Illumina_NGS","C_Illumina_NGS"
"C_6256","C","Illumina_NGS","C_Illumina_NGS"
"C_6257","C","Illumina_NGS","C_Illumina_NGS"
"C_6258","C","Illumina_NGS","C_Illumina_NGS"
"C_6259","C","Illumina_NGS","C_Illumina_NGS"
"C_6260","C","Illumina_NGS","C_Illumina_NGS"
"C_6261","C","Illumina_NGS","C_Illumina_NGS"
"C_6262","C","Illumina_NGS","C_Illumina_NGS"
"C_6263","C","Illumina_NGS","C_Illumina_NGS"
"C_6264","C","Illumina_NGS","C_Illumina_NGS"
"C_6265","C","Illumina_NGS","C_Illumina_NGS"
"C_6266","C","Illumina_NGS","C_Illumina_NGS"
"C_6267","C","Illumina_NGS","C_Illumina_NGS"
"C_6268","C","Illumina_NGS","C_Illumina_NGS"
"C_6269","C","Illumina_NGS","C_Illumina_NGS"
"C_6270","C","Illumina_NGS","C_Illumina_NGS"
"C_6271","C","Illumina_NGS","C_Illumina_NGS"
"C_6272","C","Illumina_NGS","C_Illumina_NGS"
"C_6273","C","Illumina_NGS","C_Illumina_NGS"
"C_6274","C","Illumina_NGS","C_Illumina_NGS"
"C_6275","C","Illumina_NGS","C_Illumina_NGS"
"C_6276","C","Illumina_NGS","C_Illumina_NGS"
"C_6277","C","Illumina_NGS","C_Illumina_NGS"
"C_6278","C","Illumina_NGS","C_Illumina_NGS"
"C_6279","C","Illumina_NGS","C_Illumina_NGS"
"C_6280","C","Illumina_NGS","C_Illumina_NGS"
"C_6281","C","Illumina_NGS","C_Illumina_NGS"
"C_6282","C","Illumina_NGS","C_Illumina_NGS"
"C_6283","C","Illumina_NGS","C_Illumina_NGS"
"C_6284","D","Illumina_NGS","D_Illumina_NGS"
"C_6285","D","Illumina_NGS","D_Illumina_NGS"
"C_6286","D","Illumina_NGS","D_Illumina_NGS"
"C_6287","D","Illumina_NGS","D_Illumina_NGS"
"C_6288","D","Illumina_NGS","D_Illumina_NGS"
"C_6289","D","Illumina_NGS","D_Illumina_NGS"
"C_6290","D","Illumina_NGS","D_Illumina_NGS"
"C_6291","D","Illumina_NGS","D_Illumina_NGS"
"C_6292","D","Illumina_NGS","D_Illumina_NGS"
"C_6293","D","Illumina_NGS","D_Illumina_NGS"
"C_6294","D","Illumina_NGS","D_Illumina_NGS"
"C_6295","D","Illumina_NGS","D_Illumina_NGS"
"C_6296","D","Illumina_NGS","D_Illumina_NGS"
"C_6297","D","Illumina_NGS","D_Illumina_NGS"
"C_6298","D","Illumina_NGS","D_Illumina_NGS"
"C_6299","D","Illumina_NGS","D_Illumina_NGS"
"C_6300","D","Illumina_NGS","D_Illumina_NGS"
"C_6301","D","Illumina_NGS","D_Illumina_NGS"
"C_6302","D","Illumina_NGS","D_Illumina_NGS"
"C_6303","D","Illumina_NGS","D_Illumina_NGS"
"C_6304","D","Illumina_NGS","D_Illumina_NGS"
"C_6305","D","Illumina_NGS","D_Illumina_NGS"
"C_6306","D","Illumina_NGS","D_Illumina_NGS"
"C_6307","D","Illumina_NGS","D_Illumina_NGS"
"C_6308","D","Illumina_NGS","D_Illumina_NGS"
"C_6309","D","Illumina_NGS","D_Illumina_NGS"
"C_6310","D","Illumina_NGS","D_Illumina_NGS"
"C_6311","D","Illumina_NGS","D_Illumina_NGS"
"C_6312","D","Illumina_NGS","D_Illumina_NGS"
"C_6313","D","Illumina_NGS","D_Illumina_NGS"
"C_6314","D","Illumina_NGS","D_Illumina_NGS"
"C_6315","D","Illumina_NGS","D_Illumina_NGS"
"C_6316","D","Illumina_NGS","D_Illumina_NGS"
"C_6317","D","Illumina_NGS","D_Illumina_NGS"
"C_6318","D","Illumina_NGS","D_Illumina_NGS"
"C_6319","D","Illumina_NGS","D_Illumina_NGS"
"C_6320","D","Illumina_NGS","D_Illumina_NGS"
"C_6321","D","Illumina_NGS","D_Illumina_NGS"
"C_6322","D","Illumina_NGS","D_Illumina_NGS"
"C_6323","D","Illumina_NGS","D_Illumina_NGS"
"C_6324","D","Illumina_NGS","D_Illumina_NGS"
"C_6325","D","Illumina_NGS","D_Illumina_NGS"
"C_6326","D","Illumina_NGS","D_Illumina_NGS"
"C_6327","D","Illumina_NGS","D_Illumina_NGS"
"C_6328","D","Illumina_NGS","D_Illumina_NGS"
"C_6329","D","Illumina_NGS","D_Illumina_NGS"
"C_6330","D","Illumina_NGS","D_Illumina_NGS"
"C_6331","D","Illumina_NGS","D_Illumina_NGS"
"C_6332","D","Illumina_NGS","D_Illumina_NGS"
"C_6333","D","Illumina_NGS","D_Illumina_NGS"
"C_6334","D","Illumina_NGS","D_Illumina_NGS"
"C_6335","D","Illumina_NGS","D_Illumina_NGS"
"C_6336","D","Illumina_NGS","D_Illumina_NGS"
"C_6337","D","Illumina_NGS","D_Illumina_NGS"
"C_6338","D","Illumina_NGS","D_Illumina_NGS"
"C_6339","D","Illumina_NGS","D_Illumina_NGS"
"C_6340","D","Illumina_NGS","D_Illumina_NGS"
"C_6341","D","Illumina_NGS","D_Illumina_NGS"
"C_6342","D","Illumina_NGS","D_Illumina_NGS"
"C_6343","D","Illumina_NGS","D_Illumina_NGS"
"C_6344","D","Illumina_NGS","D_Illumina_NGS"
"C_6345","D","Illumina_NGS","D_Illumina_NGS"
"C_6346","D","Illumina_NGS","D_Illumina_NGS"
"C_6347","D","Illumina_NGS","D_Illumina_NGS"
"C_6348","D","Illumina_NGS","D_Illumina_NGS"
"C_6349","D","Illumina_NGS","D_Illumina_NGS"
"C_6350","D","Illumina_NGS","D_Illumina_NGS"
"C_6351","D","Illumina_NGS","D_Illumina_NGS"
"C_6352","D","Illumina_NGS","D_Illumina_NGS"
"C_6353","D","Illumina_NGS","D_Illumina_NGS"
"C_6354","D","Illumina_NGS","D_Illumina_NGS"
"C_6355","D","Illumina_NGS","D_Illumina_NGS"
"C_6356","D","Illumina_NGS","D_Illumina_NGS"
"C_6357","D","Illumina_NGS","D_Illumina_NGS"
"C_6358","D","Illumina_NGS","D_Illumina_NGS"
"C_6359","D","Illumina_NGS","D_Illumina_NGS"
"C_6360","D","Illumina_NGS","D_Illumina_NGS"
"C_6361","D","Illumina_NGS","D_Illumina_NGS"
"C_6362","D","Illumina_NGS","D_Illumina_NGS"
"C_6363","D","Illumina_NGS","D_Illumina_NGS"
"C_6364","A","Illumina_NGS","A_Illumina_NGS"
"C_6365","A","Illumina_NGS","A_Illumina_NGS"
"C_6366","A","Illumina_NGS","A_Illumina_NGS"
"C_6367","A","Illumina_NGS","A_Illumina_NGS"
"C_6368","A","Illumina_NGS","A_Illumina_NGS"
"C_6369","A","Illumina_NGS","A_Illumina_NGS"
"C_6370","A","Illumina_NGS","A_Illumina_NGS"
"C_6371","A","Illumina_NGS","A_Illumina_NGS"
"C_6372","A","Illumina_NGS","A_Illumina_NGS"
"C_6373","A","Illumina_NGS","A_Illumina_NGS"
"C_6374","A","Illumina_NGS","A_Illumina_NGS"
"C_6375","A","Illumina_NGS","A_Illumina_NGS"
"C_6376","A","Illumina_NGS","A_Illumina_NGS"
"C_6377","A","Illumina_NGS","A_Illumina_NGS"
"C_6378","A","Illumina_NGS","A_Illumina_NGS"
"C_6379","A","Illumina_NGS","A_Illumina_NGS"
"C_6380","A","Illumina_NGS","A_Illumina_NGS"
"C_6381","A","Illumina_NGS","A_Illumina_NGS"
"C_6382","A","Illumina_NGS","A_Illumina_NGS"
"C_6383","A","Illumina_NGS","A_Illumina_NGS"
"C_6384","A","Illumina_NGS","A_Illumina_NGS"
"C_6385","A","Illumina_NGS","A_Illumina_NGS"
"C_6386","A","Illumina_NGS","A_Illumina_NGS"
"C_6387","A","Illumina_NGS","A_Illumina_NGS"
"C_6388","A","Illumina_NGS","A_Illumina_NGS"
"C_6389","A","Illumina_NGS","A_Illumina_NGS"
"C_6390","A","Illumina_NGS","A_Illumina_NGS"
"C_6391","A","Illumina_NGS","A_Illumina_NGS"
"C_6392","A","Illumina_NGS","A_Illumina_NGS"
"C_6393","A","Illumina_NGS","A_Illumina_NGS"
"C_6394","A","Illumina_NGS","A_Illumina_NGS"
"C_6395","A","Illumina_NGS","A_Illumina_NGS"
"C_6396","A","Illumina_NGS","A_Illumina_NGS"
"C_6397","A","Illumina_NGS","A_Illumina_NGS"
"C_6398","A","Illumina_NGS","A_Illumina_NGS"
"C_6399","A","Illumina_NGS","A_Illumina_NGS"
"C_6400","A","Illumina_NGS","A_Illumina_NGS"
"C_6401","A","Illumina_NGS","A_Illumina_NGS"
"C_6402","A","Illumina_NGS","A_Illumina_NGS"
"C_6403","A","Illumina_NGS","A_Illumina_NGS"
"C_6404","A","Illumina_NGS","A_Illumina_NGS"
"C_6405","A","Illumina_NGS","A_Illumina_NGS"
"C_6406","A","Illumina_NGS","A_Illumina_NGS"
"C_6407","A","Illumina_NGS","A_Illumina_NGS"
"C_6408","A","Illumina_NGS","A_Illumina_NGS"
"C_6409","A","Illumina_NGS","A_Illumina_NGS"
"C_6410","A","Illumina_NGS","A_Illumina_NGS"
"C_6411","A","Illumina_NGS","A_Illumina_NGS"
"C_6412","A","Illumina_NGS","A_Illumina_NGS"
"C_6413","A","Illumina_NGS","A_Illumina_NGS"
"C_6414","A","Illumina_NGS","A_Illumina_NGS"
"C_6415","A","Illumina_NGS","A_Illumina_NGS"
"C_6416","A","Illumina_NGS","A_Illumina_NGS"
"C_6417","A","Illumina_NGS","A_Illumina_NGS"
"C_6418","A","Illumina_NGS","A_Illumina_NGS"
"C_6419","A","Illumina_NGS","A_Illumina_NGS"
"C_6420","A","Illumina_NGS","A_Illumina_NGS"
"C_6421","A","Illumina_NGS","A_Illumina_NGS"
"C_6422","A","Illumina_NGS","A_Illumina_NGS"
"C_6423","A","Illumina_NGS","A_Illumina_NGS"
"C_6424","A","Illumina_NGS","A_Illumina_NGS"
"C_6425","A","Illumina_NGS","A_Illumina_NGS"
"C_6426","A","Illumina_NGS","A_Illumina_NGS"
"C_6427","A","Illumina_NGS","A_Illumina_NGS"
"C_6428","A","Illumina_NGS","A_Illumina_NGS"
"C_6429","A","Illumina_NGS","A_Illumina_NGS"
"C_6430","A","Illumina_NGS","A_Illumina_NGS"
"C_6431","A","Illumina_NGS","A_Illumina_NGS"
"C_6432","A","Illumina_NGS","A_Illumina_NGS"
"C_6433","A","Illumina_NGS","A_Illumina_NGS"
"C_6434","A","Illumina_NGS","A_Illumina_NGS"
"C_6435","A","Illumina_NGS","A_Illumina_NGS"
"C_6436","A","Illumina_NGS","A_Illumina_NGS"
"C_6437","A","Illumina_NGS","A_Illumina_NGS"
"C_6438","A","Illumina_NGS","A_Illumina_NGS"
"C_6439","B","Illumina_NGS","B_Illumina_NGS"
"C_6440","B","Illumina_NGS","B_Illumina_NGS"
"C_6441","B","Illumina_NGS","B_Illumina_NGS"
"C_6442","B","Illumina_NGS","B_Illumina_NGS"
"C_6443","B","Illumina_NGS","B_Illumina_NGS"
"C_6444","B","Illumina_NGS","B_Illumina_NGS"
"C_6445","B","Illumina_NGS","B_Illumina_NGS"
"C_6446","B","Illumina_NGS","B_Illumina_NGS"
"C_6447","B","Illumina_NGS","B_Illumina_NGS"
"C_6448","B","Illumina_NGS","B_Illumina_NGS"
"C_6449","B","Illumina_NGS","B_Illumina_NGS"
"C_6450","B","Illumina_NGS","B_Illumina_NGS"
"C_6451","B","Illumina_NGS","B_Illumina_NGS"
"C_6452","B","Illumina_NGS","B_Illumina_NGS"
"C_6453","B","Illumina_NGS","B_Illumina_NGS"
"C_6454","B","Illumina_NGS","B_Illumina_NGS"
"C_6455","B","Illumina_NGS","B_Illumina_NGS"
"C_6456","B","Illumina_NGS","B_Illumina_NGS"
"C_6457","B","Illumina_NGS","B_Illumina_NGS"
"C_6458","B","Illumina_NGS","B_Illumina_NGS"
"C_6459","B","Illumina_NGS","B_Illumina_NGS"
"C_6460","B","Illumina_NGS","B_Illumina_NGS"
"C_6461","B","Illumina_NGS","B_Illumina_NGS"
"C_6462","B","Illumina_NGS","B_Illumina_NGS"
"C_6463","B","Illumina_NGS","B_Illumina_NGS"
"C_6464","B","Illumina_NGS","B_Illumina_NGS"
"C_6465","B","Illumina_NGS","B_Illumina_NGS"
"C_6466","B","Illumina_NGS","B_Illumina_NGS"
"C_6467","B","Illumina_NGS","B_Illumina_NGS"
"C_6468","B","Illumina_NGS","B_Illumina_NGS"
"C_6469","B","Illumina_NGS","B_Illumina_NGS"
"C_6470","B","Illumina_NGS","B_Illumina_NGS"
"C_6471","B","Illumina_NGS","B_Illumina_NGS"
"C_6472","B","Illumina_NGS","B_Illumina_NGS"
"C_6473","B","Illumina_NGS","B_Illumina_NGS"
"C_6474","B","Illumina_NGS","B_Illumina_NGS"
"C_6475","B","Illumina_NGS","B_Illumina_NGS"
"C_6476","B","Illumina_NGS","B_Illumina_NGS"
"C_6477","B","Illumina_NGS","B_Illumina_NGS"
"C_6478","B","Illumina_NGS","B_Illumina_NGS"
"C_6479","B","Illumina_NGS","B_Illumina_NGS"
"C_6480","B","Illumina_NGS","B_Illumina_NGS"
"C_6481","B","Illumina_NGS","B_Illumina_NGS"
"C_6482","B","Illumina_NGS","B_Illumina_NGS"
"C_6483","B","Illumina_NGS","B_Illumina_NGS"
"C_6484","B","Illumina_NGS","B_Illumina_NGS"
"C_6485","B","Illumina_NGS","B_Illumina_NGS"
"C_6486","B","Illumina_NGS","B_Illumina_NGS"
"C_6487","B","Illumina_NGS","B_Illumina_NGS"
"C_6488","B","Illumina_NGS","B_Illumina_NGS"
"C_6489","B","Illumina_NGS","B_Illumina_NGS"
"C_6490","B","Illumina_NGS","B_Illumina_NGS"
"C_6491","B","Illumina_NGS","B_Illumina_NGS"
"C_6492","B","Illumina_NGS","B_Illumina_NGS"
"C_6493","B","Illumina_NGS","B_Illumina_NGS"
"C_6494","B","Illumina_NGS","B_Illumina_NGS"
"C_6495","B","Illumina_NGS","B_Illumina_NGS"
"C_6496","B","Illumina_NGS","B_Illumina_NGS"
"C_6497","B","Illumina_NGS","B_Illumina_NGS"
"C_6498","B","Illumina_NGS","B_Illumina_NGS"
"C_6499","B","Illumina_NGS","B_Illumina_NGS"
"C_6500","B","Illumina_NGS","B_Illumina_NGS"
"C_6501","B","Illumina_NGS","B_Illumina_NGS"
"C_6502","B","Illumina_NGS","B_Illumina_NGS"
"C_6503","B","Illumina_NGS","B_Illumina_NGS"
"C_6504","B","Illumina_NGS","B_Illumina_NGS"
"C_6505","B","Illumina_NGS","B_Illumina_NGS"
"C_6506","B","Illumina_NGS","B_Illumina_NGS"
"C_6507","B","Illumina_NGS","B_Illumina_NGS"
"C_6508","B","Illumina_NGS","B_Illumina_NGS"
"C_6509","B","Illumina_NGS","B_Illumina_NGS"
"C_6510","B","Illumina_NGS","B_Illumina_NGS"
"C_6511","B","Illumina_NGS","B_Illumina_NGS"
"C_6512","B","Illumina_NGS","B_Illumina_NGS"
"C_6513","B","Illumina_NGS","B_Illumina_NGS"
"C_6514","C","Illumina_NGS","C_Illumina_NGS"
"C_6515","C","Illumina_NGS","C_Illumina_NGS"
"C_6516","C","Illumina_NGS","C_Illumina_NGS"
"C_6517","C","Illumina_NGS","C_Illumina_NGS"
"C_6518","C","Illumina_NGS","C_Illumina_NGS"
"C_6519","C","Illumina_NGS","C_Illumina_NGS"
"C_6520","C","Illumina_NGS","C_Illumina_NGS"
"C_6521","C","Illumina_NGS","C_Illumina_NGS"
"C_6522","C","Illumina_NGS","C_Illumina_NGS"
"C_6523","C","Illumina_NGS","C_Illumina_NGS"
"C_6524","C","Illumina_NGS","C_Illumina_NGS"
"C_6525","C","Illumina_NGS","C_Illumina_NGS"
"C_6526","C","Illumina_NGS","C_Illumina_NGS"
"C_6527","C","Illumina_NGS","C_Illumina_NGS"
"C_6528","C","Illumina_NGS","C_Illumina_NGS"
"C_6529","C","Illumina_NGS","C_Illumina_NGS"
"C_6530","C","Illumina_NGS","C_Illumina_NGS"
"C_6531","C","Illumina_NGS","C_Illumina_NGS"
"C_6532","C","Illumina_NGS","C_Illumina_NGS"
"C_6533","C","Illumina_NGS","C_Illumina_NGS"
"C_6534","C","Illumina_NGS","C_Illumina_NGS"
"C_6535","C","Illumina_NGS","C_Illumina_NGS"
"C_6536","C","Illumina_NGS","C_Illumina_NGS"
"C_6537","C","Illumina_NGS","C_Illumina_NGS"
"C_6538","C","Illumina_NGS","C_Illumina_NGS"
"C_6539","C","Illumina_NGS","C_Illumina_NGS"
"C_6540","C","Illumina_NGS","C_Illumina_NGS"
"C_6541","C","Illumina_NGS","C_Illumina_NGS"
"C_6542","C","Illumina_NGS","C_Illumina_NGS"
"C_6543","C","Illumina_NGS","C_Illumina_NGS"
"C_6544","C","Illumina_NGS","C_Illumina_NGS"
"C_6545","C","Illumina_NGS","C_Illumina_NGS"
"C_6546","C","Illumina_NGS","C_Illumina_NGS"
"C_6547","C","Illumina_NGS","C_Illumina_NGS"
"C_6548","C","Illumina_NGS","C_Illumina_NGS"
"C_6549","C","Illumina_NGS","C_Illumina_NGS"
"C_6550","C","Illumina_NGS","C_Illumina_NGS"
"C_6551","C","Illumina_NGS","C_Illumina_NGS"
"C_6552","C","Illumina_NGS","C_Illumina_NGS"
"C_6553","C","Illumina_NGS","C_Illumina_NGS"
"C_6554","C","Illumina_NGS","C_Illumina_NGS"
"C_6555","C","Illumina_NGS","C_Illumina_NGS"
"C_6556","C","Illumina_NGS","C_Illumina_NGS"
"C_6557","C","Illumina_NGS","C_Illumina_NGS"
"C_6558","C","Illumina_NGS","C_Illumina_NGS"
"C_6559","C","Illumina_NGS","C_Illumina_NGS"
"C_6560","C","Illumina_NGS","C_Illumina_NGS"
"C_6561","C","Illumina_NGS","C_Illumina_NGS"
"C_6562","C","Illumina_NGS","C_Illumina_NGS"
"C_6563","C","Illumina_NGS","C_Illumina_NGS"
"C_6564","C","Illumina_NGS","C_Illumina_NGS"
"C_6565","C","Illumina_NGS","C_Illumina_NGS"
"C_6566","C","Illumina_NGS","C_Illumina_NGS"
"C_6567","C","Illumina_NGS","C_Illumina_NGS"
"C_6568","C","Illumina_NGS","C_Illumina_NGS"
"C_6569","C","Illumina_NGS","C_Illumina_NGS"
"C_6570","C","Illumina_NGS","C_Illumina_NGS"
"C_6571","C","Illumina_NGS","C_Illumina_NGS"
"C_6572","C","Illumina_NGS","C_Illumina_NGS"
"C_6573","C","Illumina_NGS","C_Illumina_NGS"
"C_6574","C","Illumina_NGS","C_Illumina_NGS"
"C_6575","C","Illumina_NGS","C_Illumina_NGS"
"C_6576","C","Illumina_NGS","C_Illumina_NGS"
"C_6577","C","Illumina_NGS","C_Illumina_NGS"
"C_6578","C","Illumina_NGS","C_Illumina_NGS"
"C_6579","C","Illumina_NGS","C_Illumina_NGS"
"C_6580","C","Illumina_NGS","C_Illumina_NGS"
"C_6581","C","Illumina_NGS","C_Illumina_NGS"
"C_6582","C","Illumina_NGS","C_Illumina_NGS"
"C_6583","C","Illumina_NGS","C_Illumina_NGS"
"C_6584","C","Illumina_NGS","C_Illumina_NGS"
"C_6585","C","Illumina_NGS","C_Illumina_NGS"
"C_6586","C","Illumina_NGS","C_Illumina_NGS"
"C_6587","C","Illumina_NGS","C_Illumina_NGS"
"C_6588","C","Illumina_NGS","C_Illumina_NGS"
"C_6589","D","Illumina_NGS","D_Illumina_NGS"
"C_6590","D","Illumina_NGS","D_Illumina_NGS"
"C_6591","D","Illumina_NGS","D_Illumina_NGS"
"C_6592","D","Illumina_NGS","D_Illumina_NGS"
"C_6593","D","Illumina_NGS","D_Illumina_NGS"
"C_6594","D","Illumina_NGS","D_Illumina_NGS"
"C_6595","D","Illumina_NGS","D_Illumina_NGS"
"C_6596","D","Illumina_NGS","D_Illumina_NGS"
"C_6597","D","Illumina_NGS","D_Illumina_NGS"
"C_6598","D","Illumina_NGS","D_Illumina_NGS"
"C_6599","D","Illumina_NGS","D_Illumina_NGS"
"C_6600","D","Illumina_NGS","D_Illumina_NGS"
"C_6601","D","Illumina_NGS","D_Illumina_NGS"
"C_6602","D","Illumina_NGS","D_Illumina_NGS"
"C_6603","D","Illumina_NGS","D_Illumina_NGS"
"C_6604","D","Illumina_NGS","D_Illumina_NGS"
"C_6605","D","Illumina_NGS","D_Illumina_NGS"
"C_6606","D","Illumina_NGS","D_Illumina_NGS"
"C_6607","D","Illumina_NGS","D_Illumina_NGS"
"C_6608","D","Illumina_NGS","D_Illumina_NGS"
"C_6609","D","Illumina_NGS","D_Illumina_NGS"
"C_6610","D","Illumina_NGS","D_Illumina_NGS"
"C_6611","D","Illumina_NGS","D_Illumina_NGS"
"C_6612","D","Illumina_NGS","D_Illumina_NGS"
"C_6613","D","Illumina_NGS","D_Illumina_NGS"
"C_6614","D","Illumina_NGS","D_Illumina_NGS"
